method_id,trajectory_id,checkpoint,strict_occurred_event_evidence_f1,exact_pair_set_match,correct,predicted_pair_count,gold_pair_count,true_positive_pair_count,parse_error
fc_openrouter_llama_4_maverick,traj_016,120,0.5,0.0,0,4,8,3,0
fc_openrouter_llama_4_maverick,traj_016,135,0.30769230769230765,0.0,0,4,9,2,0
fc_openrouter_llama_4_maverick,traj_016,150,0.4285714285714285,0.0,0,4,10,3,0
fc_openrouter_llama_4_maverick,traj_016,165,0.4444444444444444,0.0,0,7,11,4,0
fc_openrouter_llama_4_maverick,traj_016,180,0.631578947368421,0.0,0,7,12,6,0
fc_openrouter_llama_4_maverick,traj_016,195,0.2222222222222222,0.0,0,5,13,2,0
fc_openrouter_llama_4_maverick,traj_016,210,0.38095238095238093,0.0,0,7,14,4,0
fc_openrouter_llama_4_maverick,traj_016,225,0.43478260869565216,0.0,0,8,15,5,0
fc_openrouter_llama_4_maverick,traj_016,240,0.0,0.0,0,1,16,0,0
fc_openrouter_llama_4_maverick,traj_016,255,0.5,0.0,0,7,17,6,0
fc_openrouter_llama_4_maverick,traj_016,270,0.3846153846153846,0.0,0,8,18,5,0
fc_openrouter_llama_4_maverick,traj_016,285,0.42857142857142855,0.0,0,9,19,6,0
fc_openrouter_llama_4_maverick,traj_016,300,0.41379310344827586,0.0,0,9,20,6,0
fc_openrouter_llama_4_maverick,traj_017,15,1.0,1.0,1,1,1,1,0
fc_openrouter_llama_4_maverick,traj_017,30,1.0,1.0,1,2,2,2,0
fc_openrouter_llama_4_maverick,traj_017,45,0.6666666666666666,0.0,0,3,3,2,0
fc_openrouter_llama_4_maverick,traj_017,60,0.8571428571428571,0.0,0,3,4,3,0
fc_openrouter_llama_4_maverick,traj_017,75,0.7499999999999999,0.0,0,3,5,3,0
fc_openrouter_llama_4_maverick,traj_017,90,0.3636363636363636,0.0,0,5,6,2,0
fc_openrouter_llama_4_maverick,traj_017,105,0.0,0.0,0,1,7,0,0
fc_openrouter_llama_4_maverick,traj_017,120,0.39999999999999997,0.0,0,7,8,3,0
fc_openrouter_llama_4_maverick,traj_017,135,0.5714285714285714,0.0,0,5,9,4,0
fc_openrouter_llama_4_maverick,traj_017,150,0.30769230769230765,0.0,0,3,10,2,0
fc_openrouter_llama_4_maverick,traj_017,165,0.28571428571428575,0.0,0,3,11,2,0
fc_openrouter_llama_4_maverick,traj_017,180,0.4444444444444444,0.0,0,6,12,4,0
fc_openrouter_llama_4_maverick,traj_017,195,0.5263157894736842,0.0,0,6,13,5,0
fc_openrouter_llama_4_maverick,traj_017,210,0.0,0.0,0,1,14,0,0
fc_openrouter_llama_4_maverick,traj_017,225,0.28571428571428575,0.0,0,6,15,3,0
fc_openrouter_llama_4_maverick,traj_017,240,0.21052631578947367,0.0,0,3,16,2,0
fc_openrouter_llama_4_maverick,traj_017,255,0.19047619047619047,0.0,0,4,17,2,0
fc_openrouter_llama_4_maverick,traj_017,270,0.5333333333333333,0.0,0,12,18,8,0
fc_openrouter_llama_4_maverick,traj_017,285,0.44444444444444436,0.0,0,8,19,6,0
fc_openrouter_llama_4_maverick,traj_017,300,0.5,0.0,0,12,20,8,0
fc_openrouter_llama_4_maverick,traj_018,15,1.0,1.0,1,1,1,1,0
fc_openrouter_llama_4_maverick,traj_018,30,0.4444444444444445,0.0,0,7,2,2,0
fc_openrouter_llama_4_maverick,traj_018,45,0.2,0.0,0,7,3,1,0
fc_openrouter_llama_4_maverick,traj_018,60,0.4444444444444445,0.0,0,5,4,2,0
fc_openrouter_llama_4_maverick,traj_018,75,0.7499999999999999,0.0,0,3,5,3,0
fc_openrouter_llama_4_maverick,traj_018,90,0.6666666666666666,0.0,0,3,6,3,0
fc_openrouter_llama_4_maverick,traj_018,105,0.47058823529411764,0.0,0,10,7,4,0
fc_openrouter_llama_4_maverick,traj_018,120,0.6666666666666666,0.0,0,4,8,4,0
fc_openrouter_llama_4_maverick,traj_018,135,0.6153846153846153,0.0,0,4,9,4,0
fc_openrouter_llama_4_maverick,traj_018,150,0.7499999999999999,0.0,0,6,10,6,0
fc_openrouter_llama_4_maverick,traj_018,165,0.5333333333333333,0.0,0,4,11,4,0
fc_openrouter_llama_4_maverick,traj_018,180,0.48000000000000004,0.0,0,13,12,6,0
fc_openrouter_llama_4_maverick,traj_018,195,0.5263157894736842,0.0,0,6,13,5,0
fc_openrouter_llama_4_maverick,traj_018,210,0.25,0.0,0,2,14,2,0
fc_openrouter_llama_4_maverick,traj_018,225,0.47619047619047616,0.0,0,6,15,5,0
fc_openrouter_llama_4_maverick,traj_018,240,0.47619047619047616,0.0,0,5,16,5,0
fc_openrouter_llama_4_maverick,traj_018,255,0.5217391304347826,0.0,0,6,17,6,0
fc_openrouter_llama_4_maverick,traj_018,270,0.5,0.0,0,6,18,6,0
fc_openrouter_llama_4_maverick,traj_018,285,0.0,0.0,0,1,19,0,0
fc_openrouter_llama_4_maverick,traj_018,300,0.4,0.0,0,5,20,5,0
fc_openrouter_llama_4_maverick,traj_019,15,0.0,0.0,0,3,1,0,0
fc_openrouter_llama_4_maverick,traj_019,30,0.0,0.0,0,2,2,0,0
fc_openrouter_llama_4_maverick,traj_019,45,0.5714285714285715,0.0,0,4,3,2,0
fc_openrouter_llama_4_maverick,traj_019,60,0.5714285714285715,0.0,0,3,4,2,0
fc_openrouter_llama_4_maverick,traj_019,75,0.4444444444444445,0.0,0,4,5,2,0
fc_openrouter_llama_4_maverick,traj_019,90,0.2222222222222222,0.0,0,3,6,1,0
fc_openrouter_llama_4_maverick,traj_019,105,0.5454545454545454,0.0,0,4,7,3,0
fc_openrouter_llama_4_maverick,traj_019,120,0.5714285714285715,0.0,0,6,8,4,0
fc_openrouter_llama_4_maverick,traj_019,135,0.375,0.0,0,7,9,3,0
fc_openrouter_llama_4_maverick,traj_019,150,0.37499999999999994,0.0,0,6,10,3,0
fc_openrouter_llama_4_maverick,traj_019,165,0.5000000000000001,0.0,0,5,11,4,0
fc_openrouter_llama_4_maverick,traj_019,180,0.2857142857142857,0.0,0,2,12,2,0
fc_openrouter_llama_4_maverick,traj_019,195,0.375,0.0,0,3,13,3,0
fc_openrouter_llama_4_maverick,traj_019,210,0.3333333333333333,0.0,0,4,14,3,0
fc_openrouter_llama_4_maverick,traj_019,225,0.5925925925925926,0.0,0,12,15,8,0
fc_openrouter_llama_4_maverick,traj_019,240,0.4,0.0,0,4,16,4,0
fc_openrouter_llama_4_maverick,traj_019,255,0.38095238095238093,0.0,0,4,17,4,0
fc_openrouter_llama_4_maverick,traj_019,270,0.3636363636363636,0.0,0,4,18,4,0
fc_openrouter_llama_4_maverick,traj_019,285,0.5185185185185185,0.0,0,8,19,7,0
fc_openrouter_llama_4_maverick,traj_019,300,0.24999999999999997,0.0,0,4,20,3,0
fc_openrouter_llama_4_maverick,traj_020,15,1.0,1.0,1,1,1,1,0
fc_openrouter_llama_4_maverick,traj_020,30,0.0,0.0,0,1,2,0,0
fc_openrouter_llama_4_maverick,traj_020,45,0.4,0.0,0,2,3,1,0
fc_openrouter_llama_4_maverick,traj_020,60,0.3333333333333333,0.0,0,2,4,1,0
fc_openrouter_llama_4_maverick,traj_020,75,0.4444444444444445,0.0,0,4,5,2,0
fc_openrouter_llama_4_maverick,traj_020,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_llama_4_maverick,traj_020,105,0.5454545454545454,0.0,0,4,7,3,0
fc_openrouter_llama_4_maverick,traj_020,120,0.5714285714285715,0.0,0,6,8,4,0
fc_openrouter_llama_4_maverick,traj_020,135,0.46153846153846156,0.0,0,4,9,3,0
fc_openrouter_llama_4_maverick,traj_020,150,0.28571428571428575,0.0,0,4,10,2,0
fc_openrouter_llama_4_maverick,traj_020,165,0.3529411764705882,0.0,0,6,11,3,0
fc_openrouter_llama_4_maverick,traj_020,180,0.6363636363636365,0.0,0,10,12,7,0
fc_openrouter_llama_4_maverick,traj_020,195,0.3157894736842105,0.0,0,6,13,3,0
fc_openrouter_llama_4_maverick,traj_020,210,0.5454545454545454,0.0,0,8,14,6,0
fc_openrouter_llama_4_maverick,traj_020,225,0.3,0.0,0,5,15,3,0
fc_openrouter_llama_4_maverick,traj_020,240,0.39999999999999997,0.0,0,9,16,5,0
fc_openrouter_llama_4_maverick,traj_020,255,0.16666666666666666,0.0,0,7,17,2,0
fc_openrouter_llama_4_maverick,traj_020,270,0.5,0.0,0,10,18,7,0
fc_openrouter_llama_4_maverick,traj_020,285,0.0,0.0,0,1,19,0,0
fc_openrouter_llama_4_maverick,traj_020,300,0.45161290322580644,0.0,0,11,20,7,0
