method_id,trajectory_id,checkpoint,first_attempt_parse_error,first_attempt_schema_failure,final_parse_error,final_schema_failure,retry_count
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_016,240,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_016,255,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_016,270,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_016,285,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_016,300,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,15,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,30,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,45,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,60,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,75,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,90,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,105,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,120,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,135,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,150,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,165,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,180,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,195,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,210,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,225,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,240,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,255,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,270,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,285,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_017,300,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,15,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,30,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,45,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,60,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,75,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,90,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,105,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,120,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,135,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,150,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,165,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,180,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,195,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,210,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,225,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,240,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,255,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,270,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,285,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_018,300,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,15,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,30,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,45,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,60,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,75,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,90,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,105,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,120,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,135,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,150,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,165,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,180,False,True,False,False,1
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,195,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,210,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,225,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,240,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,255,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,270,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,285,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_019,300,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,15,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,30,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,45,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,60,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,75,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,90,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,105,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,120,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,135,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,150,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,165,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,180,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,195,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,210,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,225,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,240,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,255,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,270,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,285,False,False,False,False,0
fc_openrouter_qwen_3_6_35b_a3b_fp8,traj_020,300,False,False,False,False,0
