method_id,trajectory_id,checkpoint,strict_occurred_event_evidence_f1,exact_pair_set_match,correct,predicted_pair_count,gold_pair_count,true_positive_pair_count,parse_error
fc_openrouter_qwen_3_5_122b_a10b,traj_014,150,0.8421052631578948,0.0,0,9,10,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,165,0.7368421052631579,0.0,0,8,11,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,180,0.7826086956521738,0.0,0,11,12,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,195,0.5454545454545455,0.0,0,9,13,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,210,0.7407407407407408,0.0,0,13,14,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,225,0.6666666666666665,0.0,0,12,15,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,240,0.6896551724137931,0.0,0,13,16,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,255,0.7741935483870968,0.0,0,14,17,12,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,270,0.606060606060606,0.0,0,15,18,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,285,0.5161290322580646,0.0,0,12,19,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_014,300,0.6666666666666665,0.0,0,16,20,12,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,15,0.0,0.0,0,0,1,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,30,0.6666666666666666,0.0,0,1,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,45,0.4,0.0,0,2,3,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,60,0.3333333333333333,0.0,0,2,4,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,75,0.6666666666666665,0.0,0,4,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,105,0.6666666666666666,0.0,0,5,7,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,120,0.6153846153846154,0.0,0,5,8,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,135,0.75,0.0,0,7,9,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,150,0.588235294117647,0.0,0,7,10,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,165,0.7368421052631579,0.0,0,8,11,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,180,0.631578947368421,0.0,0,7,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,195,0.7272727272727274,0.0,0,9,13,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,210,0.6666666666666666,0.0,0,10,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,225,0.5384615384615385,0.0,0,11,15,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,240,0.5714285714285715,0.0,0,12,16,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,255,0.5384615384615384,0.0,0,9,17,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,270,0.46153846153846156,0.0,0,8,18,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,285,0.48275862068965514,0.0,0,10,19,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_015,300,0.4444444444444444,0.0,0,7,20,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,15,0.0,0.0,0,1,1,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,30,0.0,0.0,0,2,2,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,45,0.3333333333333333,0.0,0,3,3,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,60,0.0,0.0,0,4,4,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,75,0.0,0.0,0,4,5,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,90,0.3636363636363636,0.0,0,5,6,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,105,0.3333333333333333,0.0,0,5,7,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,120,0.5,0.0,0,4,8,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,135,0.4,0.0,0,6,9,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,150,0.47058823529411764,0.0,0,7,10,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,165,0.4444444444444444,0.0,0,7,11,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,180,0.4,0.0,0,8,12,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,195,0.3157894736842105,0.0,0,6,13,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,210,0.36363636363636365,0.0,0,8,14,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,225,0.3809523809523809,0.0,0,6,15,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,240,0.43478260869565216,0.0,0,7,16,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,255,0.3846153846153846,0.0,0,9,17,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,270,0.4444444444444444,0.0,0,9,18,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,285,0.35714285714285715,0.0,0,9,19,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_016,300,0.5161290322580645,0.0,0,11,20,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,30,1.0,1.0,1,2,2,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,45,1.0,1.0,1,3,3,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,60,0.8571428571428571,0.0,0,3,4,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,75,0.7499999999999999,0.0,0,3,5,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,105,0.923076923076923,0.0,0,6,7,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,120,0.7142857142857143,0.0,0,6,8,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,135,0.6666666666666667,0.0,0,6,9,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,150,0.8235294117647058,0.0,0,7,10,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,165,0.7999999999999999,0.0,0,9,11,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,180,0.6,0.0,0,8,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,195,0.608695652173913,0.0,0,10,13,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,210,0.45454545454545453,0.0,0,8,14,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,225,0.6923076923076923,0.0,0,11,15,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,240,0.56,0.0,0,9,16,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,255,0.7142857142857143,0.0,0,11,17,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,270,0.6,0.0,0,12,18,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,285,0.6206896551724138,0.0,0,10,19,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_017,300,0.4285714285714285,0.0,0,8,20,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,15,0.0,0.0,0,1,1,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,30,0.5,0.0,0,2,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,45,0.6666666666666666,0.0,0,3,3,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,60,0.8571428571428571,0.0,0,3,4,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,75,0.8000000000000002,0.0,0,5,5,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,105,0.7692307692307692,0.0,0,6,7,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,120,0.7142857142857143,0.0,0,6,8,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,135,0.5333333333333333,0.0,0,6,9,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,150,0.7777777777777777,0.0,0,8,10,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,165,0.7058823529411764,0.0,0,6,11,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,180,0.6666666666666666,0.0,0,9,12,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,195,0.7000000000000001,0.0,0,7,13,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,210,0.6956521739130435,0.0,0,9,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,225,0.6666666666666667,0.0,0,9,15,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,240,0.5833333333333334,0.0,0,8,16,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,255,0.6666666666666667,0.0,0,10,17,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,270,0.6,0.0,0,12,18,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,285,0.5185185185185185,0.0,0,8,19,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_018,300,0.5806451612903226,0.0,0,11,20,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,15,0.0,0.0,0,0,1,0,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,30,0.5,0.0,0,2,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,45,0.6666666666666666,0.0,0,3,3,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,60,0.5,0.0,0,4,4,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,75,0.4444444444444445,0.0,0,4,5,2,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,105,0.5714285714285714,0.0,0,7,7,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,120,0.7999999999999999,0.0,0,7,8,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,135,0.6250000000000001,0.0,0,7,9,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,150,0.625,0.0,0,6,10,5,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,165,0.631578947368421,0.0,0,8,11,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,180,0.5714285714285715,0.0,0,9,12,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,195,0.5714285714285714,0.0,0,8,13,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,210,0.6666666666666666,0.0,0,10,14,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,225,0.64,0.0,0,10,15,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,240,0.7407407407407406,0.0,0,11,16,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,255,0.42857142857142855,0.0,0,11,17,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,270,0.6451612903225806,0.0,0,13,18,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,285,0.5517241379310345,0.0,0,10,19,8,0
fc_openrouter_qwen_3_5_122b_a10b,traj_019,300,0.6060606060606061,0.0,0,13,20,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,15,1.0,1.0,1,1,1,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,30,0.5,0.0,0,2,2,1,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,45,0.8571428571428571,0.0,0,4,3,3,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,60,1.0,1.0,1,4,4,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,75,0.888888888888889,0.0,0,4,5,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,90,0.7272727272727272,0.0,0,5,6,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,105,0.6666666666666666,0.0,0,5,7,4,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,120,0.875,0.0,0,8,8,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,135,0.7777777777777778,0.0,0,9,9,7,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,150,0.7058823529411764,0.0,0,7,10,6,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,165,0.9,0.0,0,9,11,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,180,0.8695652173913043,0.0,0,11,12,10,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,195,0.7826086956521738,0.0,0,10,13,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,210,0.7200000000000001,0.0,0,11,14,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,225,0.6923076923076923,0.0,0,11,15,9,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,240,0.7857142857142857,0.0,0,12,16,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,255,0.7586206896551724,0.0,0,12,17,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,270,0.7333333333333334,0.0,0,12,18,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,285,0.7096774193548387,0.0,0,12,19,11,0
fc_openrouter_qwen_3_5_122b_a10b,traj_020,300,0.8333333333333334,0.0,0,16,20,15,0
